股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002040,南 京 港,9.57,0.03125,0.0010460251046024993,0.07286995515695072,0.10000000000000009,0.19625000000000004,0.28975741239892194,,0.16531791907514448,-0.12841530054644812,0.25773195876288657,0.6414335260115607,39393294.2,36215952.8,1.087733199166308,0.08822457540516158,0.06705386741855353,1.3157268745508661,False,-0.01918616909129267,0.011437733832175168,False,3,1,结构未成熟,-0.12841530054644812,0.6199460916442049,0.04441776710684264,9.0912,0.05266631467793026,0.005708217177751385,0.022047604516325814,0.026329206860685517,,-0.050595238095238027,8.65,8.65,0.10635838150289012,0.10635838150289012,True,2,2026-09-09,沪深主板10%,17,10.033076074972435,True,True,False,False,False,False,False,True,True,False,False,True,0,1,0,0,3,1,0,1,6,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002084,海鸥住工,6.12,0.1007194244604317,0.1375464684014871,-0.15586206896551724,0.549367088607595,0.8160237388724034,0.728813559322034,,0.2142857142857143,-0.18940397350993377,0.47173489278752434,0.45425029515938614,79044474.6,138367309.4,0.571265531885814,0.13171431235751435,0.22014823523465687,0.5982982885014706,True,0.029082774049216997,-0.0685245901639343,False,3,2,部分收敛/待确认,-0.18940397350993377,0.6836283185840709,0.030216311758269443,5.4624,0.12038664323374348,0.01902843071412552,0.07270576775899285,0.09996612752985023,,0.10669077757685352,5.04,5.04,0.2142857142857142,0.2142857142857142,True,7,2026-09-01,沪深主板10%,17,10.126582278481,False,True,True,True,True,False,False,True,True,False,False,False,0,1,1,0,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002172,澳洋健康,5.81,0.10037878787878785,0.15737051792828693,0.25485961123110146,0.3085585585585584,0.8741935483870966,1.0173611111111112,,0.21548117154811702,0.0,0.3592233009708737,0.59985299106638,197463444.0,173623572.1,1.1373078068355214,0.2849071330315927,0.19499923703111263,1.461067937338314,False,0.07268993839835725,0.0596638655462185,True,3,2,部分收敛/待确认,0.0,1.0,0.21218443563530132,4.6924,0.23817236382235096,0.00703923083526492,0.0748579877052371,0.0978478240167604,,0.06605504587155964,4.78,4.32,0.21548117154811708,0.3449074074074072,True,5,2026-09-08,沪深主板10%,17,9.976798143851529,False,True,False,False,False,True,False,True,True,False,False,False,0,1,0,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002579,中京电子,19.46,-0.021618903971845183,0.035657264502394925,0.2546744036105739,0.40302811824080753,0.56682769726248,-0.050731707317073105,,0.17327539380771326,-0.09907407407407409,0.3918518518518518,0.4421961845754498,172992688.6,103814094.5,1.6663699609690281,0.3132579044263804,0.16049628024306944,1.9518078796091445,False,0.07958172812328024,0.09805438210269557,True,3,2,部分收敛/待确认,-0.16837606837606833,0.7064083457526081,0.19035967702471246,16.001199999999997,0.2161587880908935,0.01025330201782948,0.06605108849497876,-0.013355520497914553,,-0.05026842362127859,18.41,16.0,0.057034220532319324,0.21625000000000005,True,3,2026-09-08,沪深主板10%,17,10.000000000000009,False,True,False,False,False,True,False,True,True,False,False,False,0,1,0,1,3,1,0,0,6,False,10日速度仍偏快，整理可能未完成,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002811,郑中设计,16.65,0.08327911515940145,0.2047756874095512,0.157858136300417,0.25945537065052937,0.7452830188679245,0.4852809991079392,,0.21777130371449369,-0.004186602870813405,0.19475655430711608,1.1181718863801888,11227962.4,15946965.2,0.7040814511842041,0.0353434757836082,0.06022673215278324,0.5868403368449218,True,0.07187235244281287,0.014624724061810257,True,3,2,部分收敛/待确认,-0.004186602870813405,0.9912170639899623,0.16222253245846718,14.036,0.18623539469934447,0.014601705941882148,0.063951655281135,0.04220940058862932,,0.093237032173342,13.73,13.71,0.21267297887836834,0.21444201312910272,True,1,2026-08-20,沪深主板10%,6,9.991742361684564,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002963,豪尔赛,22.62,0.10019455252918297,0.16838842975206614,0.02121896162528225,0.22468868435300493,0.6535087719298247,0.09222597778850794,,0.22270270270270276,-0.0797396257119608,0.1735966735966736,1.2828742514970062,7231048.8,11874407.7,0.6089607989457866,0.044281139194161524,0.08224321489626356,0.5384169289833207,True,0.027535796535496093,0.004290380771293512,True,3,2,部分收敛/待确认,-0.0797396257119608,0.8479441427463151,0.10091743119266061,19.969199999999997,0.13274442641668194,0.008362115978912676,0.022296947749611995,-0.0003664043821962615,,0.09222597778850794,18.5,18.5,0.22270270270270265,0.22270270270270265,True,3,2026-09-07,沪深主板10%,17,10.016242555495403,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
300112,万讯自控,11.42,-0.01721170395869187,0.0917782026768641,0.08246445497630317,0.21878335112059766,0.8271999999999999,0.8721311475409836,,0.2083333333333333,-0.06239737274220036,0.29655990510083036,0.7024999999999999,61011226.4,44653255.2,1.3663332298336,0.23771069464867137,0.17601173628408778,1.3505388882989016,False,0.11462130417172944,0.06757459195342563,True,3,2,部分收敛/待确认,-0.06239737274220036,0.8911174785100286,0.1359228129507135,9.895199999999999,0.15409491470612013,0.007452657299938936,0.04215007982969676,0.08136769294551494,,-0.05775577557755773,10.08,8.43,0.1329365079365079,0.3546856465005932,True,1,2026-09-07,创业板20%,17,20.022753128555195,False,True,False,False,False,True,False,True,True,False,False,False,0,1,0,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
600127,金健米业,15.75,0.09986033519553073,0.1115031757233591,0.16407982261640797,0.8617021276595742,1.8636363636363638,2.0346820809248554,,0.37195121951219506,0.0,0.3219298245614035,1.1553798099288892,214527895.2,235585011.4,0.9106177592756649,0.3467151122982465,0.3637375788920814,0.9532012429244068,True,0.020660533856130314,0.03427163443589931,True,3,2,部分收敛/待确认,0.0,1.0,0.22874083320330763,11.862,0.32776934749620645,0.032340040381535706,0.12996340031765774,0.2044508290521294,,0.09986033519553073,11.48,11.48,0.371951219512195,0.371951219512195,True,7,2026-09-07,沪深主板10%,17,10.061919504643967,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
601579,会稽山,36.12,0.09987819732034087,0.542930371636053,0.5240506329113923,0.7872340425531912,1.552650176678445,1.3920529801324504,,0.5253378378378377,0.0,0.39792746113989635,1.3201849310247746,28817766.8,27230924.5,1.0582735374996175,0.057154506966766196,0.059287260206521544,0.9640267869973059,True,0.219899465411314,0.11986188753699434,True,3,2,部分收敛/待确认,0.0,1.0,0.4968918358889347,23.093999999999998,0.5640426084697325,0.03136890619696642,0.129379916232506,0.12293942806131253,,0.17501626545217963,23.68,22.6,0.5253378378378377,0.5982300884955749,True,2,2026-09-09,沪深主板10%,17,10.009140767824508,False,False,False,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603001,奥康国际,11.47,0.09971236816874418,0.3183908045977013,0.2440347071583513,0.4213135068153655,0.8500000000000001,-0.09827044025157228,,0.3306264501160095,0.0,0.12413793103448277,2.6633797370456316,16643393.4,17275248.3,0.9634242652245988,0.041506791859943104,0.04308256845727963,0.9634242652245988,True,0.10881294964028787,0.04548480142001332,True,3,2,部分收敛/待确认,-0.18882602545968885,0.6955530216647663,0.2639118457300278,8.8576,0.2949331647398845,0.016199348354825283,0.05593296180287188,-0.02574375247917471,,0.20356768100734546,8.62,8.62,0.33062645011600944,0.33062645011600944,True,3,2026-09-21,沪深主板10%,25,10.021097046413496,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603120,肯特催化材料,61.99,0.046951528458030856,0.2393042782886845,0.28131459280694493,0.3133474576271187,0.34936874183717914,0.2781443298969073,,0.32410986775178025,-0.0474800245851259,0.18797327394209365,1.724233775124991,5445104.6,2498235.9,2.1795798387173924,0.11178777044854878,0.06591651451187329,1.695899294378086,False,0.10425105194856266,0.0708439743409277,True,3,1,结构未成熟,-0.0474800245851259,0.8885683375405699,0.24619296993577056,49.51160000000001,0.2520298273535897,0.00954252950435941,0.030402509147935186,0.006535083705338174,,0.08184991273996522,49.15,47.8,0.26124109867751777,0.29686192468619255,True,1,2026-09-18,沪深主板10%,25,9.994426899498432,False,False,False,False,False,True,False,True,True,False,False,True,0,0,0,1,3,1,0,1,6,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603375,盛景微电子,53.8,0.04082027471464489,0.24020285846011968,0.17930732135028493,0.4419726614848565,0.5846833578792339,0.1248170604223291,,0.24504379898570758,-0.003888168857619001,0.23120787973043033,1.0598419018910983,5594935.0,2993711.9,1.8688956008091493,0.08772112742352811,0.046937414473846834,1.8688956008091508,False,0.09014423076923062,0.04382929642445221,True,3,1,结构未成熟,-0.019857897613408726,0.9564870259481036,0.22682598681960187,42.7776,0.25766756433273486,0.013418239708892443,0.052466019741507885,-0.005441949821722192,,0.09127789046653145,43.38,42.5,0.24020285846011968,0.26588235294117646,True,2,2026-09-18,沪深主板10%,25,10.002538715409992,False,False,False,False,False,True,False,True,True,False,False,True,0,0,0,1,3,1,0,1,6,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
603978,深圳新星,24.68,0.08150744960560918,0.2278606965174128,0.15273236805231205,0.3085896076352068,0.3398479913137893,-0.17292225201072386,,0.2424698795180722,-0.0028282828282828465,0.2295081967213115,1.0564759036144573,18537176.4,18942658.2,0.978594250304321,0.08202411236127223,0.09498298462127368,0.8635663817927763,True,0.08197989172467146,0.014894516750458386,True,3,2,部分收敛/待确认,-0.29886363636363644,0.47029204431017113,0.16814578156431192,20.6904,0.19282372501256617,0.009524181271712395,0.024425550323622147,-0.04796362317964831,,0.11221270842721931,19.92,19.52,0.23895582329317255,0.264344262295082,True,2,2026-09-02,沪深主板10%,17,10.024330900243307,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
605566,福莱蒽特,30.44,0.10010842067220804,0.1918559122944401,0.07675981605942694,0.21274900398406382,0.33625987708516236,-0.15303283249860866,,0.22544283413848637,-0.029027113237639512,0.217564870259481,1.0362097238842356,4609120.0,4655840.2,0.9899652483777256,0.03456667166641664,0.03491705564721759,0.9899652483777259,True,0.05398575694923036,-0.0022459499263624005,True,3,2,部分收敛/待确认,-0.4228289723170269,0.31741659014386286,0.10769454704244841,27.168400000000002,0.12041931066974865,0.0050309998372324305,0.01447409536903943,-0.1028184184543578,,0.08830890239542377,24.84,24.84,0.22544283413848643,0.22544283413848643,True,3,2026-09-21,沪深主板10%,25,10.011966493817305,False,False,True,True,True,True,False,True,True,False,False,False,0,0,1,1,3,1,0,0,6,False,短波动仍偏大,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,179,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000504,南华生物,11.01,0.09990009990009985,0.28023255813953485,0.28023255813953485,0.35257985257985247,0.44678055190538757,0.48582995951416996,,0.3443223443223444,0.0,0.09925558312655074,3.469047619047624,8721648.0,5757980.0,1.514706199048972,0.0290690570077822,0.01749495031328735,1.661568423301229,False,0.10653409090909105,0.06277389553476276,True,3,1,结构未成熟,0.0,1.0,0.276447742159875,8.590399999999999,0.2816632520022353,0.010445092688434965,0.019681939851991848,0.023535941129313898,,0.2098901098901098,8.19,8.19,0.34432234432234443,0.34432234432234443,True,3,2026-09-21,沪深主板10%,25,10.036275695284157,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000532,华金资本,14.26,0.10030864197530853,0.2146507666098807,0.25860547219770513,0.2823741007194245,0.4063116370808677,0.3529411764705883,,0.24650349650349654,0.0,0.11479820627802685,2.147276551573428,29827422.4,9127527.1,3.2678536117411254,0.08682126168709198,0.026568283651125114,3.2678536117411285,False,0.044751289302944475,0.03933782745968095,True,3,1,结构未成熟,0.0,1.0,0.2077581095960026,11.6516,0.22386625012873762,0.010441237685583582,0.0265586515920353,0.011745788667687496,,0.14080000000000004,11.44,11.15,0.24650349650349646,0.2789237668161435,True,3,2026-09-21,沪深主板10%,25,10.030864197530853,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
000910,大亚圣象,6.26,0.10017574692442865,0.18560606060606055,0.15711645101663585,0.18336483931947067,0.2801635991820042,0.22027290448343084,,0.2396039603960396,0.0,0.09448818897637785,2.535808580858088,14434351.8,4473027.2,3.226976084563045,0.0263768737432561,0.00817386712886892,3.2269760845630566,False,0.04747320061255755,0.018421052631578894,True,3,1,结构未成熟,-0.16421895861148206,0.5477941176470588,0.15253613182362158,5.4088,0.15737316964946002,0.00610119047619051,0.005894397220326475,-0.004257183997996683,,0.17228464419475653,5.05,5.05,0.2396039603960396,0.2396039603960396,True,2,2026-09-21,沪深主板10%,25,10.058027079303677,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002080,中材科技,66.24,0.09996678844237783,0.2547831028603902,0.31952191235059746,0.3400768763908557,0.27531767423950715,-0.2680662983425415,,0.26678141135972455,0.0,0.15829787234042547,1.685312679288583,93966031.2,39923158.8,2.353672255012046,0.055994702711954704,0.02379035678936023,2.3536722550120492,False,0.11325101015822647,0.07362178611837233,True,3,1,结构未成熟,-0.35198591273723345,0.4318648349913152,0.2538449161926575,53.1084,0.2472603204012922,0.003203699366060464,0.023191592889596713,-0.07594374895766642,,0.07759882869692536,52.29,48.1,0.26678141135972444,0.377130977130977,True,1,2026-09-21,沪深主板10%,25,9.996678844237783,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002285,世联行,3.18,0.10034602076124566,0.41333333333333333,0.34745762711864425,0.5215311004784691,0.5742574257425743,0.5362318840579712,,0.4790697674418606,0.0,0.1855203619909503,2.5823028927963696,172318302.8,117056818.8,1.47209111409749,0.07202208052595377,0.059149198545410994,1.2176340896767992,False,0.15807860262008733,0.07234042553191511,True,3,1,结构未成熟,-0.07017543859649111,0.8421052631578949,0.31649761954046807,2.36,0.34745762711864425,0.01724137931034475,0.03672985781990534,0.022008679479231352,,0.20912547528517123,2.15,2.15,0.4790697674418607,0.4790697674418607,True,1,2026-09-08,沪深主板10%,17,10.169491525423746,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002321,华英农业,2.3,0.1004784688995215,0.11111111111111116,0.040723981900452344,0.13861386138613851,0.256830601092896,0.36094674556213,,0.19170984455958545,0.0,0.11330049261083744,1.6920477585041673,68234177.6,44683802.4,1.5270450126240822,0.032106423861212596,0.021025198075884318,1.5270450126240822,False,0.024319066147859836,0.0070888468809071625,True,3,1,结构未成熟,-0.05737704918032793,0.8313253012048191,0.08286252354048962,2.1075999999999997,0.09128866957676984,0.005342491890860446,0.014567821301392003,0.03409090909090917,,0.05504587155963292,1.93,1.93,0.1917098445595855,0.1917098445595855,True,2,2026-09-21,沪深主板10%,25,10.1010101010101,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002388,新亚制程,7.95,0.09958506224066377,0.269968051118211,0.2325581395348837,0.282258064516129,0.65625,0.5497076023391814,,0.29690048939641117,0.0,0.10779436152570472,2.7543230016313243,46297588.0,28072480.0,1.6492161718522909,0.09145681395131607,0.05545471570812806,1.649216171852291,False,0.10604153555695417,0.05132241813602034,True,3,1,结构未成熟,0.0,1.0,0.20866590649942984,6.4748,0.22783715327114362,0.01206702513442548,0.05181119648737664,0.04023746701846975,,0.09203296703296693,6.13,6.03,0.2969004893964111,0.31840796019900486,True,2,2026-09-21,沪深主板10%,25,10.064935064935066,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002453,华软科技,5.87,0.09925093632958815,0.31614349775784767,0.2901098901098902,0.34942528735632195,0.46384039900249396,0.3250564334085779,,0.3682983682983683,0.0,0.06136363636363626,6.001899335232679,32796842.2,7412996.3,4.424235609020876,0.05099792695547182,0.01152694645183193,4.42423560902089,False,0.11621621621621614,0.05511111111111089,True,3,1,结构未成熟,-0.13293943870014768,0.7272727272727274,0.2630446476600323,4.592,0.2783101045296168,0.012167166284605901,0.022901902275270336,-0.00711447492904449,,0.2103092783505156,4.29,4.29,0.36829836829836826,0.36829836829836826,True,3,2026-09-21,沪深主板10%,25,10.103092783505163,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002623,亚玛顿,19.83,0.07073434125269973,0.23551401869158872,0.2393749999999999,0.27935483870967737,0.38284518828451874,0.3054641211323239,,0.30076628352490425,-0.026509572901325607,0.09417920209287124,3.1935531077054042,15239360.6,3437688.7,4.433025189279064,0.0791095625058679,0.017845502592042168,4.433025189279072,False,0.08028928658985013,0.05072013906133632,True,3,1,结构未成熟,-0.22051886792452846,0.5657894736842104,0.21029021331136133,16.1916,0.2247091084265913,0.009627615793280864,0.015500156461875525,0.0047787042976266125,,0.14228110599078336,15.66,15.66,0.26628352490421436,0.26628352490421436,True,1,2026-09-18,沪深主板10%,25,9.976247030878849,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002631,德尔未来,14.14,0.06878306878306883,0.5237068965517242,0.2625000000000002,0.6197021764032073,1.182098765432099,0.37816764132553615,,0.5517241379310346,-0.01805555555555549,0.2906846240179573,1.8980162428438296,67415684.2,36811682.1,1.8313665758838007,0.0812582797140261,0.04669007941684279,1.740375701411065,False,0.2040372056204236,0.0572158123699642,True,3,1,结构未成熟,-0.01805555555555549,0.9693757361601885,0.32577000609441664,10.3096,0.3715372080391093,0.019702484570343293,0.07310575112784634,0.044000760600874766,,0.1495934959349594,9.28,8.91,0.5237068965517242,0.5869809203142538,True,3,2026-09-03,沪深主板10%,17,10.034602076124566,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002836,新宏泽,11.98,0.005033557046979942,0.2052313883299799,0.16764132553606248,0.22120285423037722,0.3962703962703964,0.2677248677248678,,0.4316939890710382,-0.08549618320610686,0.07252298263534228,5.952512891556983,12644137.2,3834801.9,3.29720739942264,0.054879067708333305,0.016644105468749948,3.297207399422649,False,0.08964264082374318,0.04336177813058151,True,3,1,结构未成熟,-0.1418338108882522,0.6780487804878049,0.16695889343463843,10.2236,0.1717985836691578,0.007052797478329431,0.018936489414902447,0.008724328662909286,,0.10516605166051662,9.15,9.15,0.3092896174863389,0.3092896174863389,True,2,2026-09-18,沪深主板10%,25,10.050761421319798,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
002870,香山股份,48.96,-0.010509296685529468,-0.07622641509433958,0.037288135593220195,0.14983560356975123,0.3133047210300428,0.22399999999999998,,0.2293748547524982,-0.08400374181478021,0.15817984832069348,1.4500889790175049,5514671.6,4722757.7,1.167680399949377,0.04677767793650987,0.03640378685405762,1.2849673613363652,False,-0.008696707386133817,0.012910822367741437,True,3,1,结构未成熟,-0.08400374181478021,0.7643044619422572,0.015693881149709155,46.64,0.0497427101200687,0.009279135793920146,0.037514618318568616,0.038003912770643744,,-0.07448015122873342,43.03,43.03,0.13781082965372993,0.13781082965372993,True,1,2026-08-12,沪深主板10%,20,10.006949270326615,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
300829,金丹科技,25.72,0.2001866542230517,0.44413250982594055,0.4490140845070423,0.7580314422419683,0.9251497005988023,0.8760029175784096,,0.45310734463276836,0.0,0.2052980132450331,2.207071259340259,24767365.8,9601257.0,2.5795961716262776,0.14730920167044392,0.05710552810193329,2.5795961716262776,False,0.18889771824270607,0.0952681750315838,True,3,1,结构未成熟,0.0,1.0,0.474601536521041,17.0024,0.5127276149249516,0.023205430648500336,0.06790544864957138,0.049470769861796215,,0.2086466165413532,17.7,16.51,0.45310734463276825,0.5578437310720774,True,1,2026-09-21,创业板20%,25,20.01866542230517,False,False,False,False,False,True,False,True,True,False,False,False,0,0,0,1,3,1,0,0,5,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,195,False,,,119,8,未入选：未满足二级结构筛选最低资格条件
