股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603657,春光科技,36.49,0.02557616638561,0.1624721248805352,0.3712889891018416,0.4497417560588002,0.6901343214451137,0.4743434343434345,0.4366141732283466,0.17410572966128532,-0.016176867080075485,0.2944329896907217,0.5913254823930209,8311918.4,4125684.6,2.0146761582308064,0.06585264965875816,0.030517664576645943,2.157853511148189,False,0.11646869983948638,0.10263194541150256,True,3,2,部分收敛/待确认,-0.24623011774426762,0.6054286660046344,0.29028836123830914,27.9832,0.3039966837245205,0.010515672396359976,0.05026026967701491,0.05590432458364747,0.00884154765194034,0.017568321249302965,31.59,25.7,0.1551123773345997,0.41984435797665376,False,0,,沪深主板10%,17,5.386138613861391,READY_FOR_BREAKOUT,False,False,3,False,36.45,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
603696,安记食品,14.39,0.029327610872675214,0.030064423765211234,-0.13521634615384615,0.12685982772122162,0.3652751423149907,0.2362542955326461,-0.1419200954084674,0.0827067669172932,-0.21366120218579232,0.3525498891352551,0.23459592377169322,15508829.8,26688723.5,0.5811004711409297,0.0661973097363945,0.11795571900982608,0.5612047494778956,True,-0.029024116657319077,-0.022709216101694962,False,3,2,部分收敛/待确认,-0.5107106426385584,0.22417355371900827,-0.008133443617314606,14.278799999999999,0.007787769280331869,-0.00044801612858069717,0.0053988643768034805,0.03230003022378747,-0.025766777028263133,0.012667135819845132,13.3,13.3,0.08195488721804511,0.08195488721804511,True,2,2026-09-07,沪深主板10%,17,10.036363636363642,INELIGIBLE,False,False,5,False,14.21,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,1,1,0,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
603938,三孚股份,50.35,0.0003973773097556421,0.007806244995996803,0.24659569200297105,0.21588988167109413,0.21121000721674288,-0.3284875966924513,1.0652173913043481,0.14184985483201998,-0.08554304395205237,0.31007157464212687,0.45747455243434626,34749002.2,24821968.6,1.399929343235089,0.0998714635356972,0.057559939765173956,1.7350863107769163,False,0.025868617808164185,0.06313790647994288,True,3,2,部分收敛/待确认,-0.38462478611586404,0.5426536840575499,0.09388748275524961,45.526799999999994,0.10594199460537546,0.0038631492604450646,0.03987003731829364,-0.049499989774841935,0.0813674998016023,-0.06759259259259254,48.22,43.69,0.04417254251348002,0.15243762874799738,False,0,,沪深主板10%,6,1.1529258211877336,READY_FOR_BREAKOUT,False,False,3,False,51.33,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,1,0,1,1,7,False,True,True,近10日速度偏快,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
605069,正和生态,12.14,-0.017799352750809017,-0.04031620553359683,0.1388367729831146,0.16283524904214564,0.24385245901639352,-0.23018389346861123,0.010824313072439695,0.23899371069182374,-0.11965192168237848,0.21868978805394984,1.092843487656886,21221697.4,4047791.3,5.242784478537715,0.10936312945145787,0.01912061306566945,5.719645550895878,False,0.03892617449664448,0.04207635751616623,True,3,1,结构未成熟,-0.2850412249705536,0.42035928143712575,0.08031145717463839,11.0876,0.09491684404199296,0.004238823273675862,0.024160701061466172,-0.015788786916619557,-0.025970078240642902,-0.0603715170278637,11.13,10.38,0.09074573225516613,0.16955684007707128,False,0,,沪深主板10%,17,4.31034482758621,READY_FOR_BREAKOUT,False,False,3,False,12.56,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688378,奥来德光电,52.24,0.010444874274661453,0.144108628996934,0.16347438752783972,0.19624456148385616,0.30861723446893796,-0.09462738301559792,0.4968481375358167,0.1957484499557131,-0.032592592592592506,0.17906066536203522,1.0931962615013049,12160601.6,10561975.2,1.1513567651626375,0.045214867877064774,0.039329239445315155,1.1496501970228339,False,0.09230836695316613,0.0498485698261355,True,3,1,结构未成熟,-0.16934329782159319,0.741190765492102,0.15751922182092137,45.4036,0.15056955836101116,0.00165900406808972,0.03807679896740912,-0.030993017425951286,0.032447333051579985,0.029359605911330133,45.16,40.88,0.1567759078830826,0.27788649706457913,False,0,,科创板20%,17,6.676170111665458,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688432,有研硅,54.59,-0.0392467441041886,0.18288190682556893,0.13046179333195296,0.30785816962146617,0.1118126272912423,1.6057279236276853,2.5517241379310347,0.4146626196591176,-0.0990262419541178,0.40387679235262886,1.0267057367759609,77164049.2,68889361.7,1.1201156070517053,0.0696420277307679,0.055098183897923904,1.2639623088083671,False,0.12284856429991131,0.06276704188084237,True,3,1,结构未成熟,-0.10184271141822965,0.8752267687966137,0.17412999526820672,44.376000000000005,0.23016946096989366,0.02580698850659746,0.047881467793030597,0.13338333528653457,0.21962004411153613,-0.057981018119068195,42.83,37.66,0.2745738968013076,0.44954859267126945,False,0,,科创板20%,9,17.623974313235813,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688478,晶升股份,48.99,0.01829141550613178,0.2290516808830909,0.13930232558139544,0.019562955254942782,0.08145695364238414,-0.41574239713774597,0.6714431934493348,0.271617497456765,-0.043164062500000044,0.24803562074384491,1.0950745568003473,7843873.4,3726776.1,2.1047342768995434,0.0584715113303478,0.026934171070346558,2.1709044313126307,False,0.11405784568079169,0.03950693815268713,True,3,1,结构未成熟,-0.48048780487804876,0.31504157218442935,0.09679513729528844,45.85280000000001,0.06841894060995157,-0.0041179434608099585,0.0010740292565569742,-0.10584705799549543,0.039451207187705783,-0.009502628386575007,39.32,38.18,0.24593082400813837,0.2831325301204819,True,1,2026-09-16,科创板20%,25,19.98995479658463,RETEST_STABILIZING,True,False,4,False,41.06,2026-09-16,2.7636483983347317,1.0865538275926898,True,True,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,0,1,1,1,7,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688485,九州一轨环科,114.59,0.014070796460176949,0.1646508791543857,0.1295219319862,0.40860479409956985,1.2543773362187687,0.8739165985282094,3.2725577926920213,0.21733655157938916,-0.012155172413793047,0.23505882352941182,0.9246049491615653,7856050.2,7407903.0,1.06049582452686,0.054097945305986904,0.05002399483569084,1.0814399266527472,False,0.08982526210683961,0.03966485516379148,True,3,2,部分收敛/待确认,-0.012155172413793047,0.9863965267727931,0.18070116689420668,94.64399999999999,0.21074764380203725,0.014783649206777882,0.1064362501633771,0.102171613147229,0.24033275038360746,0.014250309789343163,95.29,90.51,0.20253961590932934,0.2660479505027069,False,0,,科创板20%,17,12.674943566591423,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688600,皖仪科技,37.58,0.01293800539083545,0.16563275434243163,0.1088816760106226,0.4006708907938874,0.6198275862068965,0.16418835192069392,0.5743611227482195,0.22010783380907065,-0.023134910319729696,0.2341750259425804,0.9399287260591186,7588105.6,6855590.9,1.1068492432942578,0.054204454745205674,0.04845688064814783,1.1186121355766125,False,0.06048411315994939,0.03233312180823722,True,3,2,部分收敛/待确认,-0.023134910319729696,0.9522788203753351,0.1751094434021263,31.01,0.21186713963237658,0.014260482763132076,0.0474216834179535,0.025083309185743197,0.04154774220084034,0.058889828120597176,31.53,29.18,0.19188074849349812,0.2878684030157641,False,0,,科创板20%,17,7.30593607305936,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688785,恒运昌股份,358.55,-0.04391765772492129,0.20772702775532204,0.18977302893549242,0.3109689213893967,0.18937835865454788,-0.2451420029895366,0.2229271121116001,0.2737558860395,-0.046409574468085024,0.19897339445946474,1.3758416635711068,979680.0,669125.9,1.4641190843158216,0.06896940355192027,0.04940222739236026,1.3960788246277727,False,0.1288490402607796,0.0694222425211235,True,3,1,结构未成熟,-0.29409564310042724,0.48052580331061345,0.20732035827328432,292.73920000000004,0.2248103431313604,0.00849822442643533,0.048473132309345246,-0.05201746302390231,-0.004308737073788649,0.05118883579114031,295.19,272.11,0.21464141739218823,0.3176656499209878,False,0,,科创板20%,25,10.62863211304168,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
920176,XD维琪科,67.0,-0.00960827790096086,0.054453887315077054,-0.11632814560801896,0.19899785254115954,,,,0.19547119547119537,-0.21911421911421913,0.6064407414341884,0.32232530256611747,1780144.4,767016.4,2.3208687584776544,,38.16571428571428,,False,-0.015480346031264358,-0.007109607699330889,False,3,1,结构未成熟,-0.23846328711070697,0.4288047917233868,0.052730815159323985,62.861599999999996,0.06583351362357948,0.002359934687212961,,,,-0.021755000730033558,60.06,60.06,0.11555111555111552,0.11555111555111552,False,0,,北交所30%,7,10.107421875000021,RETEST_STABILIZING,False,False,3,False,64.9,2026-09-16,2.0413093758603367,0.9213840371687586,True,False,True,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,0,1,1,1,7,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,268,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000011,深物业A,9.66,0.05689277899343548,0.12587412587412583,0.11935110081112388,0.21204516938519458,0.18527607361963194,0.46808510638297873,0.13780918727915203,0.19658119658119674,-0.04071499503475673,0.17090909090909093,1.150209128932534,16315523.2,29393801.3,0.5550667990669175,0.028246481147558174,0.059094907788844124,0.47798502788916297,True,0.02826036599490389,0.025767292716445178,True,3,2,部分收敛/待确认,-0.16795865633074936,0.6408839779005526,0.0935642723722192,8.6888,0.11177607955068591,0.006673463713041228,0.017559710873664258,0.03976086335362772,0.005733908150493683,0.06976744186046524,8.19,8.19,0.17948717948717952,0.17948717948717952,False,0,,沪深主板10%,6,2.1144278606965328,RETEST_STABILIZING,False,False,3,False,8.79,2026-09-17,1.3551006243011317,1.085892964837297,True,False,True,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,2,2,0,1,1,0,6,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,381,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000505,京粮控股,6.88,0.0253353204172877,0.03458646616541339,-0.06394557823129243,0.033033033033033066,0.2811918063314711,0.35166994106090366,-0.03910614525139666,0.11993517017828205,-0.1915393654524089,0.30521472392638044,0.39295342189065263,43027180.6,78850141.4,0.5456829859280379,0.06602173183057561,0.12360274343717285,0.5341445504737877,True,-0.02633136094674582,-0.013031161473087916,False,3,2,部分收敛/待确认,-0.2757894736842106,0.4279475982532751,-0.025771736052109917,7.055600000000001,-0.024888032201372146,0.004041438979963674,0.020482227193636682,0.047040409789413706,-0.0014145796004148004,0.002915451895043608,6.17,6.17,0.11507293354943271,0.11507293354943271,True,3,2026-09-01,沪深主板10%,17,10.048622366288495,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,0,1,1,1,1,6,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,381,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000526,学大教育,35.69,0.0133446905167518,0.0062024245841556525,-0.04444444444444451,0.032099479467900593,0.09043690803544147,0.3914230019493177,0.1442770118627763,0.04172703564184309,-0.07968024755028369,0.1017045454545454,0.4102769984896306,1739182.2,3609847.3,0.48178830168245623,0.01418933036667275,0.03208186424416204,0.44228509474024075,True,-0.006305241231773784,-0.012077957727148037,False,3,2,部分收敛/待确认,-0.3423622627602728,0.3902198884148341,-0.015230947519452753,36.288000000000004,-0.01647927689594375,0.003739682680179879,-0.0012679549829701653,0.05027950555074412,0.013428084707517884,-0.005018120992472785,34.51,34.51,0.034192987539843456,0.034192987539843456,True,2,2026-08-19,沪深主板10%,3,9.996904982977405,READY_FOR_BREAKOUT,False,False,5,False,35.9,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,0,1,1,1,1,6,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,381,False,,,232,4,未入选：未满足一级粗筛最低资格条件
